SalesDate,Category,SoldQty,SpecialEventName,TempLag1,HDD,DaylightHours,TempDeviation,TempRange,TemperatureMeanC,WindSpeedMaxKmh,IsSnowDay,FeelsLikeDiffC,SunshineHours,CloudCoverMeanPct,CDD,WeekendXBadWeather,PrecipitationMm,DaylightHours_x_TempLag1,day_of_week,day_of_month,day_of_year,is_month_start,is_month_end,week_of_year,month_of_year,year,is_weekend,week_of_month,day_of_week_sin,day_of_week_cos,week_of_month_sin,week_of_month_cos,lag_7,lag_14,lag_21,lag_28,lag_90,lag_365,rolling_mean_7,rolling_mean_14,rolling_mean_21,rolling_std_7,rolling_min_7,rolling_max_7,ewm_mean_7,same_dow_mean_4w,same_dow_std_4w,dow_momentum,is_special_event
2025-07-30,Bagels,41.0,Regular Day,28.4,0.0,14.283333333333333,2.8333333333333357,9.100000000000001,28.8,11.5,0.0,5.200000000000003,13.977222222222222,34.0,10.8,0.0,0.0,405.64666666666665,4,30,211,0,0,31,7,2025,0,5,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,36.0,49.0,38.0,68.0,62.0,,56.0,55.79,56.29,18.11,36.0,79.0,53.61,47.75,14.660036380127666,0.8018867923771805,0
2025-07-30,Croissants,36.0,Regular Day,28.4,0.0,14.283333333333333,2.8333333333333357,9.100000000000001,28.8,11.5,0.0,5.200000000000003,13.977222222222222,34.0,10.8,0.0,0.0,405.64666666666665,4,30,211,0,0,31,7,2025,0,5,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,37.0,30.0,37.0,48.0,38.0,,44.29,41.14,41.62,6.42,36.0,53.0,43.7,38.0,7.438637868140466,0.7882352940249135,0
2025-07-31,Bagels,56.0,Regular Day,28.8,0.0,14.25,1.6333333333333329,8.2,26.8,12.9,0.0,4.300000000000001,9.886111111111111,52.0,8.8,0.0,3.7,410.40000000000003,5,31,212,0,1,31,7,2025,0,5,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,43.0,57.0,39.0,60.0,67.0,,58.43,57.71,56.95,22.35,36.0,96.0,64.2,49.75,10.307764064044152,1.0101010099989798,0
2025-07-31,Croissants,40.0,Regular Day,28.8,0.0,14.25,1.6333333333333329,8.2,26.8,12.9,0.0,4.300000000000001,9.886111111111111,52.0,8.8,0.0,3.7,410.40000000000003,5,31,212,0,1,31,7,2025,0,5,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,48.0,44.0,42.0,39.0,44.0,,44.0,41.36,41.86,6.0,36.0,51.0,45.53,43.25,3.774917217635375,1.1358024689955801,0
2025-08-01,Croissants,37.0,Regular Day,26.8,0.0,14.216666666666667,-1.7666666666666693,5.5,21.9,22.3,0.0,5.800000000000001,0.5530555555555555,98.0,3.8999999999999986,0.0,3.6,381.00666666666666,6,1,213,1,0,31,8,2025,0,1,-0.7818314824680299,0.6234898018587334,0.9510565162951535,0.30901699437494745,46.0,38.0,44.0,35.0,47.0,,45.57,42.07,42.52,4.89,37.0,51.0,45.89,40.75,5.123475382979799,1.0632911391059126,0
2025-08-01,Bagels,65.0,Regular Day,26.8,0.0,14.216666666666667,-1.7666666666666693,5.5,21.9,22.3,0.0,5.800000000000001,0.5530555555555555,98.0,3.8999999999999986,0.0,3.6,381.00666666666666,6,1,213,1,0,31,8,2025,0,1,-0.7818314824680299,0.6234898018587334,0.9510565162951535,0.30901699437494745,65.0,65.0,89.0,69.0,105.0,,55.14,58.86,56.48,20.43,36.0,96.0,62.15,72.0,11.489125293076057,0.8227848100745072,0
2025-08-02,Croissants,51.0,Regular Day,21.9,0.0,14.183333333333334,-2.6666666666666643,8.5,20.9,10.4,0.0,0.5,9.770277777777778,49.0,2.8999999999999986,0.0,0.0,310.615,7,2,214,0,0,31,8,2025,1,1,-2.4492935982947064e-16,1.0,0.9510565162951535,0.30901699437494745,51.0,53.0,48.0,46.0,47.0,,45.29,41.93,41.67,5.25,37.0,51.0,44.17,49.5,3.1091263510296048,1.106382978605704,0
2025-08-02,Bagels,110.0,Regular Day,21.9,0.0,14.183333333333334,-2.6666666666666643,8.5,20.9,10.4,0.0,0.5,9.770277777777778,49.0,2.8999999999999986,0.0,0.0,310.615,7,2,214,0,0,31,8,2025,1,1,-2.4492935982947064e-16,1.0,0.9510565162951535,0.30901699437494745,96.0,79.0,69.0,82.0,101.0,,54.57,57.93,56.29,20.91,36.0,96.0,56.12,81.5,11.150485789118488,1.1589403972742423,0
2025-08-03,Croissants,60.0,Regular Day,20.9,0.0,14.15,-2.8999999999999986,11.600000000000001,20.8,11.5,0.0,1.1999999999999993,13.917222222222222,26.0,2.8000000000000007,0.0,0.0,295.735,1,3,215,0,0,31,8,2025,1,1,0.7818314824680298,0.6234898018587336,0.9510565162951535,0.30901699437494745,47.0,36.0,37.0,33.0,49.0,,42.57,42.07,41.24,7.46,30.0,51.0,40.63,38.25,6.075908711186061,1.185714285544898,0
2025-08-03,Bagels,59.0,Regular Day,20.9,0.0,14.15,-2.8999999999999986,11.600000000000001,20.8,11.5,0.0,1.1999999999999993,13.917222222222222,26.0,2.8000000000000007,0.0,0.0,295.735,1,3,215,0,0,31,8,2025,1,1,0.7818314824680298,0.6234898018587336,0.9510565162951535,0.30901699437494745,56.0,79.0,40.0,66.0,60.0,,55.0,57.43,56.57,20.78,36.0,96.0,54.84,60.25,16.45954636879968,1.273584905540228,0
2025-08-04,Bagels,32.0,Regular Day,20.8,0.0,14.1,-2.2666666666666657,15.200000000000001,21.3,13.5,0.0,3.6999999999999957,13.251944444444444,36.0,3.3000000000000007,0.0,0.0,293.28000000000003,2,4,216,0,0,32,8,2025,0,1,0.9749279121818236,-0.22252093395631434,0.9510565162951535,0.30901699437494745,38.0,42.0,51.0,42.0,81.0,,55.71,56.86,56.71,20.1,38.0,96.0,51.38,43.25,5.5,0.8602150536709446,0
2025-08-04,Croissants,36.0,Regular Day,20.8,0.0,14.1,-2.2666666666666657,15.200000000000001,21.3,13.5,0.0,3.6999999999999957,13.251944444444444,36.0,3.3000000000000007,0.0,0.0,293.28000000000003,2,4,216,0,0,32,8,2025,0,1,0.9749279121818236,-0.22252093395631434,0.9510565162951535,0.30901699437494745,39.0,41.0,41.0,57.0,30.0,,42.43,42.5,41.19,7.59,30.0,51.0,39.47,44.5,8.386497083606082,0.8163265305289463,0
2025-08-05,Bagels,43.0,Regular Day,21.3,0.0,14.066666666666666,-1.3999999999999986,8.8,22.2,9.3,0.0,1.3999999999999986,8.400833333333333,89.0,4.199999999999999,0.0,0.0,299.62,3,5,217,0,0,32,8,2025,0,1,0.43388373911755823,-0.900968867902419,0.9510565162951535,0.30901699437494745,51.0,48.0,58.0,45.0,48.0,,57.57,56.79,57.52,19.31,38.0,96.0,52.53,50.5,5.5677643628300215,0.9611650484503724,0
2025-08-05,Croissants,43.0,Regular Day,21.3,0.0,14.066666666666666,-1.3999999999999986,8.8,22.2,9.3,0.0,1.3999999999999986,8.400833333333333,89.0,4.199999999999999,0.0,0.0,299.62,3,5,217,0,0,32,8,2025,0,1,0.43388373911755823,-0.900968867902419,0.9510565162951535,0.30901699437494745,30.0,49.0,28.0,39.0,52.0,,41.29,42.21,41.1,7.2,30.0,51.0,39.6,36.5,9.60902353693305,1.1791044774359547,0
2025-08-06,Bagels,53.0,Regular Day,22.2,0.0,14.033333333333333,-1.6999999999999993,6.399999999999999,22.6,15.0,0.0,2.0,5.407777777777778,99.0,4.600000000000001,0.0,1.1,311.53999999999996,4,6,218,0,0,32,8,2025,0,1,-0.433883739117558,-0.9009688679024191,0.9510565162951535,0.30901699437494745,41.0,36.0,49.0,38.0,77.0,,57.57,56.79,56.38,19.31,38.0,96.0,55.65,41.0,5.715476066494082,0.8850574711626371,0
2025-08-06,Croissants,41.0,Regular Day,22.2,0.0,14.033333333333333,-1.6999999999999993,6.399999999999999,22.6,15.0,0.0,2.0,5.407777777777778,99.0,4.600000000000001,0.0,1.1,311.53999999999996,4,6,218,0,0,32,8,2025,0,1,-0.433883739117558,-0.9009688679024191,0.9510565162951535,0.30901699437494745,36.0,37.0,30.0,37.0,49.0,,40.0,42.14,40.76,7.02,30.0,51.0,38.95,35.0,3.366501646120693,1.0895522386433505,0
2025-08-07,Croissants,50.0,Regular Day,22.6,0.0,14.0,-2.9333333333333336,7.300000000000001,21.8,16.6,0.0,1.3000000000000007,12.856111111111112,33.0,3.8000000000000007,0.0,0.3,316.40000000000003,5,7,219,0,0,32,8,2025,0,1,-0.9749279121818236,-0.2225209339563146,0.9510565162951535,0.30901699437494745,40.0,48.0,44.0,42.0,57.0,,40.0,42.0,40.9,7.02,30.0,51.0,41.96,43.5,3.415650255319866,1.0232558138345051,0
2025-08-07,Bagels,45.0,Regular Day,22.6,0.0,14.0,-2.9333333333333336,7.300000000000001,21.8,16.6,0.0,1.3000000000000007,12.856111111111112,33.0,3.8000000000000007,0.0,0.3,316.40000000000003,5,7,219,0,0,32,8,2025,0,1,-0.9749279121818236,-0.2225209339563146,0.9510565162951535,0.30901699437494745,56.0,43.0,57.0,39.0,83.0,,59.57,59.0,58.33,24.09,38.0,110.0,69.24,48.75,9.105858919765158,1.0312499998925782,0
2025-08-08,Bagels,54.0,Regular Day,21.8,0.0,13.966666666666667,-2.466666666666665,9.399999999999999,20.8,13.2,0.0,1.4000000000000021,13.792222222222222,21.0,2.8000000000000007,0.0,0.0,304.47333333333336,6,8,220,0,0,32,8,2025,0,2,-0.7818314824680299,0.6234898018587334,0.5877852522924732,-0.8090169943749473,65.0,65.0,65.0,89.0,93.0,,60.0,57.57,59.24,24.04,38.0,110.0,66.68,71.0,12.0,0.8441558441010288,0
2025-08-08,Croissants,47.0,Regular Day,21.8,0.0,13.966666666666667,-2.466666666666665,9.399999999999999,20.8,13.2,0.0,1.4000000000000021,13.792222222222222,21.0,2.8000000000000007,0.0,0.0,304.47333333333336,6,8,220,0,0,32,8,2025,0,2,-0.7818314824680299,0.6234898018587334,0.5877852522924732,-0.8090169943749473,37.0,46.0,38.0,44.0,60.0,,41.86,43.71,42.0,10.19,30.0,60.0,46.47,41.25,4.425306015783918,1.0121951218277812,0
2025-08-09,Croissants,52.0,Regular Day,20.8,0.0,13.933333333333334,-2.633333333333333,12.099999999999998,20.4,9.8,0.0,1.2000000000000028,13.7975,24.0,2.3999999999999986,0.0,0.0,289.81333333333333,7,9,221,0,0,32,8,2025,1,2,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,51.0,51.0,53.0,48.0,46.0,,41.43,43.36,41.76,10.39,30.0,60.0,43.85,50.75,2.0615528128088303,1.0099009899990197,0
2025-08-09,Bagels,73.0,Regular Day,20.8,0.0,13.933333333333334,-2.633333333333333,12.099999999999998,20.4,9.8,0.0,1.2000000000000028,13.7975,24.0,2.3999999999999986,0.0,0.0,289.81333333333333,7,9,221,0,0,32,8,2025,1,2,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,110.0,96.0,79.0,69.0,59.0,,59.14,56.86,58.33,25.04,32.0,110.0,58.01,88.5,18.15672510852843,1.3918918917978451,0
2025-08-10,Croissants,59.0,Regular Day,20.4,0.0,13.883333333333333,-3.0333333333333314,15.3,20.3,10.1,0.0,2.599999999999998,13.415277777777778,12.0,2.3000000000000007,0.0,0.0,283.21999999999997,1,10,222,0,0,32,8,2025,1,2,0.7818314824680298,0.6234898018587336,0.5877852522924732,-0.8090169943749473,60.0,47.0,36.0,37.0,52.0,,43.29,42.93,42.48,9.09,36.0,60.0,43.64,45.0,11.16542281629615,1.4657534244567463,0
2025-08-10,Bagels,54.0,Regular Day,20.4,0.0,13.883333333333333,-3.0333333333333314,15.3,20.3,10.1,0.0,2.599999999999998,13.415277777777778,12.0,2.3000000000000007,0.0,0.0,283.21999999999997,1,10,222,0,0,32,8,2025,1,2,0.7818314824680298,0.6234898018587336,0.5877852522924732,-0.8090169943749473,59.0,56.0,79.0,40.0,67.0,,58.0,56.5,57.62,25.65,32.0,110.0,54.26,58.5,16.010413278030438,0.9663865545406398,0
2025-08-11,Croissants,34.0,Regular Day,20.3,0.0,13.866666666666667,-2.400000000000002,12.9,21.4,12.3,0.0,3.400000000000002,11.110555555555555,38.0,3.3999999999999986,0.0,0.0,281.49333333333334,2,11,223,0,0,33,8,2025,0,2,0.9749279121818236,-0.22252093395631434,0.5877852522924732,-0.8090169943749473,36.0,39.0,41.0,41.0,42.0,,44.0,43.21,43.0,8.6,36.0,60.0,42.98,39.25,2.362907813126304,0.9146341462299228,0
2025-08-11,Bagels,43.0,Regular Day,20.3,0.0,13.866666666666667,-2.400000000000002,12.9,21.4,12.3,0.0,3.400000000000002,11.110555555555555,38.0,3.3999999999999986,0.0,0.0,281.49333333333334,2,11,223,0,0,33,8,2025,0,2,0.9749279121818236,-0.22252093395631434,0.5877852522924732,-0.8090169943749473,32.0,38.0,42.0,51.0,74.0,,59.71,57.71,57.81,24.71,32.0,110.0,53.94,40.75,7.973915809270458,0.7526881719620766,0
2025-08-12,Croissants,40.0,Regular Day,21.4,0.0,13.833333333333334,-0.6666666666666643,10.599999999999998,23.9,12.7,0.0,4.800000000000004,13.386111111111111,18.0,5.899999999999999,0.0,0.1,296.0333333333333,3,12,224,0,0,33,8,2025,0,2,0.43388373911755823,-0.900968867902419,0.5877852522924732,-0.8090169943749473,43.0,30.0,49.0,28.0,48.0,,45.43,43.36,43.29,8.66,36.0,60.0,44.74,37.5,10.14889156509222,0.9480519479288245,0
2025-08-12,Bagels,72.0,Regular Day,21.4,0.0,13.833333333333334,-0.6666666666666643,10.599999999999998,23.9,12.7,0.0,4.800000000000004,13.386111111111111,18.0,5.899999999999999,0.0,0.1,296.0333333333333,3,12,224,0,0,33,8,2025,0,2,0.43388373911755823,-0.900968867902419,0.5877852522924732,-0.8090169943749473,43.0,51.0,48.0,58.0,59.0,,58.14,57.86,57.24,25.33,32.0,110.0,51.71,50.0,6.27162924074226,0.8867924527465291,0
2025-08-13,Bagels,39.0,Regular Day,23.9,0.0,13.8,0.10000000000000142,9.100000000000001,25.1,13.0,0.0,5.100000000000001,11.489444444444445,47.0,7.100000000000001,0.0,2.0,329.82,4,13,225,0,0,33,8,2025,0,2,-0.433883739117558,-0.9009688679024191,0.5877852522924732,-0.8090169943749473,53.0,41.0,36.0,49.0,80.0,,56.57,57.07,56.71,25.17,32.0,110.0,52.28,44.75,7.675719293112969,1.1058823528110728,0
2025-08-13,Croissants,39.0,Regular Day,23.9,0.0,13.8,0.10000000000000142,9.100000000000001,25.1,13.0,0.0,5.100000000000001,11.489444444444445,47.0,7.100000000000001,0.0,2.0,329.82,4,13,225,0,0,33,8,2025,0,2,-0.433883739117558,-0.9009688679024191,0.5877852522924732,-0.8090169943749473,41.0,36.0,37.0,30.0,37.0,,46.86,43.43,43.71,7.82,36.0,60.0,45.3,36.0,4.546060565661952,1.1492537311717532,0
2025-08-14,Croissants,32.0,Regular Day,25.1,0.0,13.75,0.13333333333333286,6.5,24.2,11.6,0.0,5.299999999999997,6.751111111111111,96.0,6.199999999999999,0.0,15.7,345.125,5,14,226,0,0,33,8,2025,0,2,-0.9749279121818236,-0.2225209339563146,0.5877852522924732,-0.8090169943749473,50.0,40.0,48.0,44.0,47.0,,47.0,43.5,43.67,7.92,36.0,60.0,46.98,45.5,4.43471156521669,0.9782608694588848,0
2025-08-14,Bagels,54.0,Regular Day,25.1,0.0,13.75,0.13333333333333286,6.5,24.2,11.6,0.0,5.299999999999997,6.751111111111111,96.0,6.199999999999999,0.0,15.7,345.125,5,14,226,0,0,33,8,2025,0,2,-0.9749279121818236,-0.2225209339563146,0.5877852522924732,-0.8090169943749473,45.0,56.0,43.0,57.0,84.0,,51.29,55.43,56.43,13.05,32.0,73.0,57.46,50.25,7.274384280931732,1.0099999998990001,0
2025-08-15,Croissants,53.0,Regular Day,24.2,0.0,13.716666666666667,0.06666666666666288,7.100000000000001,25.2,12.4,0.0,4.099999999999998,12.929166666666667,28.0,7.199999999999999,0.0,3.4,331.9433333333333,6,15,227,0,0,33,8,2025,0,3,-0.7818314824680299,0.6234898018587334,-0.587785252292473,-0.8090169943749476,47.0,37.0,46.0,38.0,60.0,,46.86,44.36,44.76,7.65,36.0,59.0,49.98,42.0,5.228129047119374,0.9999999998809525,0
2025-08-15,Bagels,64.0,Regular Day,24.2,0.0,13.716666666666667,0.06666666666666288,7.100000000000001,25.2,12.4,0.0,4.099999999999998,12.929166666666667,28.0,7.199999999999999,0.0,3.4,331.9433333333333,6,15,227,0,0,33,8,2025,0,3,-0.7818314824680299,0.6234898018587334,-0.587785252292473,-0.8090169943749476,54.0,65.0,65.0,65.0,96.0,,50.57,55.29,55.24,12.69,32.0,73.0,56.6,62.25,5.5,0.9153846153142011,0
2025-08-16,Croissants,55.0,Regular Day,25.2,0.0,13.683333333333334,0.26666666666666927,8.700000000000003,24.3,10.4,0.0,5.199999999999996,10.374444444444444,46.0,6.300000000000001,0.0,0.1,344.82,7,16,228,0,0,33,8,2025,1,3,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749476,52.0,51.0,51.0,53.0,44.0,,46.57,44.0,44.43,8.14,34.0,59.0,45.99,51.75,0.9574271077563381,0.9903846152893861,0
2025-08-16,Bagels,71.0,Regular Day,25.2,0.0,13.683333333333334,0.26666666666666927,8.700000000000003,24.3,10.4,0.0,5.199999999999996,10.374444444444444,46.0,6.300000000000001,0.0,0.1,344.82,7,16,228,0,0,33,8,2025,1,3,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749476,73.0,110.0,96.0,79.0,68.0,,52.14,55.64,55.29,10.49,43.0,73.0,53.2,89.5,16.782927833565473,1.0457142856545305,0
2025-08-17,Croissants,33.0,Regular Day,24.3,0.0,13.633333333333333,0.5,9.8,25.0,12.1,0.0,4.599999999999998,12.960277777777778,42.0,7.0,0.0,0.3,331.29,1,17,229,0,0,33,8,2025,1,3,0.7818314824680298,0.6234898018587336,-0.587785252292473,-0.8090169943749476,59.0,60.0,47.0,36.0,45.0,,46.14,44.71,44.0,8.43,34.0,59.0,44.49,50.5,11.32843031197762,1.433734939586297,0
2025-08-17,Bagels,53.0,Regular Day,24.3,0.0,13.633333333333333,0.5,9.8,25.0,12.1,0.0,4.599999999999998,12.960277777777778,42.0,7.0,0.0,0.3,331.29,1,17,229,0,0,33,8,2025,1,3,0.7818314824680298,0.6234898018587336,-0.587785252292473,-0.8090169943749476,54.0,59.0,56.0,79.0,52.0,,56.29,57.14,56.43,11.91,43.0,73.0,57.9,62.0,11.51810169544733,0.8370370369750343,0
2025-08-18,Bagels,51.0,Regular Day,25.0,0.0,13.6,-1.6333333333333364,6.5,22.0,20.5,0.0,3.6999999999999993,0.8686111111111111,77.0,4.0,0.0,7.0,340.0,2,18,230,0,0,34,8,2025,0,3,0.9749279121818236,-0.22252093395631434,-0.587785252292473,-0.8090169943749476,43.0,32.0,38.0,42.0,74.0,,54.29,57.0,56.57,13.61,39.0,73.0,53.17,38.75,4.9916597106239795,0.9374999998828126,0
2025-08-18,Croissants,41.0,Regular Day,25.0,0.0,13.6,-1.6333333333333364,6.5,22.0,20.5,0.0,3.6999999999999993,0.8686111111111111,77.0,4.0,0.0,7.0,340.0,2,18,230,0,0,34,8,2025,0,3,0.9749279121818236,-0.22252093395631434,-0.587785252292473,-0.8090169943749476,34.0,36.0,39.0,41.0,40.0,,45.86,44.93,44.1,8.67,34.0,59.0,43.12,37.5,3.1091263510296048,0.874999999890625,0
2025-08-19,Bagels,57.0,Regular Day,22.0,0.0,13.566666666666666,-1.4666666666666686,2.900000000000002,20.5,14.9,0.0,-0.3000000000000007,0.0,98.0,2.5,0.0,0.1,298.46666666666664,3,19,231,0,0,34,8,2025,0,3,0.43388373911755823,-0.900968867902419,-0.587785252292473,-0.8090169943749476,72.0,43.0,51.0,48.0,67.0,,55.57,56.86,57.1,13.0,39.0,73.0,53.38,53.5,12.767145334803704,1.1616161614988267,0
2025-08-19,Croissants,30.0,Regular Day,22.0,0.0,13.566666666666666,-1.4666666666666686,2.900000000000002,20.5,14.9,0.0,-0.3000000000000007,0.0,98.0,2.5,0.0,0.1,298.46666666666664,3,19,231,0,0,34,8,2025,0,3,0.43388373911755823,-0.900968867902419,-0.587785252292473,-0.8090169943749476,40.0,43.0,30.0,49.0,32.0,,43.29,44.36,43.33,9.83,32.0,59.0,40.34,40.5,7.937253933193772,1.0506329112594137,0
2025-08-20,Bagels,85.0,Regular Day,20.5,0.0,13.516666666666667,-0.8666666666666707,6.299999999999997,22.4,13.4,0.0,3.5,5.065555555555555,91.0,4.399999999999999,0.0,4.6,277.0916666666667,4,20,232,0,0,34,8,2025,0,3,-0.433883739117558,-0.9009688679024191,-0.587785252292473,-0.8090169943749476,39.0,53.0,41.0,36.0,96.0,,57.0,56.79,57.05,13.34,39.0,73.0,56.03,42.25,7.455423082115014,1.1948051946500253,0
2025-08-20,Croissants,60.0,Regular Day,20.5,0.0,13.516666666666667,-0.8666666666666707,6.299999999999997,22.4,13.4,0.0,3.5,5.065555555555555,91.0,4.399999999999999,0.0,4.6,277.0916666666667,4,20,232,0,0,34,8,2025,0,3,-0.433883739117558,-0.9009688679024191,-0.587785252292473,-0.8090169943749476,39.0,41.0,36.0,37.0,43.0,,44.14,45.5,43.67,10.45,32.0,59.0,43.5,38.25,2.217355782608345,1.0958904108087821,0
2025-08-21,Croissants,52.0,Regular Day,22.4,0.0,13.483333333333333,-1.8333333333333357,3.799999999999997,20.2,25.7,0.0,2.900000000000002,0.20666666666666667,97.0,2.1999999999999993,0.0,1.6,302.02666666666664,5,21,233,0,0,34,8,2025,0,3,-0.9749279121818236,-0.2225209339563146,-0.587785252292473,-0.8090169943749476,32.0,50.0,40.0,48.0,35.0,,44.57,45.79,43.86,10.88,32.0,59.0,46.38,42.5,8.225975119502044,0.9318181817122935,0
2025-08-21,Bagels,80.0,Regular Day,22.4,0.0,13.483333333333333,-1.8333333333333357,3.799999999999997,20.2,25.7,0.0,2.900000000000002,0.20666666666666667,97.0,2.1999999999999993,0.0,1.6,302.02666666666664,5,21,233,0,0,34,8,2025,0,3,-0.9749279121818236,-0.2225209339563146,-0.587785252292473,-0.8090169943749476,54.0,45.0,56.0,43.0,76.0,,56.71,54.0,55.86,12.96,39.0,72.0,59.78,49.5,6.454972243679028,0.9999999998989899,0
2025-08-22,Bagels,76.0,Regular Day,20.2,0.0,13.433333333333334,-0.6333333333333364,12.1,20.4,16.8,0.0,1.1000000000000014,12.45111111111111,9.0,2.3999999999999986,0.0,0.0,271.35333333333335,6,22,234,0,0,34,8,2025,0,4,-0.7818314824680299,0.6234898018587334,-0.9510565162951536,0.30901699437494723,64.0,54.0,65.0,65.0,76.0,,56.57,53.57,55.71,13.0,39.0,72.0,58.08,62.0,5.354126134736337,0.9076923076224852,0
2025-08-22,Croissants,52.0,Regular Day,20.2,0.0,13.433333333333334,-0.6333333333333364,12.1,20.4,16.8,0.0,1.1000000000000014,12.45111111111111,9.0,2.3999999999999986,0.0,0.0,271.35333333333335,6,22,234,0,0,34,8,2025,0,4,-0.7818314824680299,0.6234898018587334,-0.9510565162951536,0.30901699437494723,53.0,47.0,37.0,46.0,57.0,,40.86,43.86,43.19,9.48,32.0,55.0,43.03,45.75,6.601767440112787,1.2048192769632748,0
2025-08-23,Bagels,84.0,Regular Day,20.4,0.0,13.4,0.4333333333333371,9.799999999999997,20.8,15.9,0.0,0.8000000000000007,12.889166666666666,5.0,2.8000000000000007,0.0,0.0,273.36,7,23,235,0,0,34,8,2025,1,4,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,71.0,73.0,110.0,96.0,70.0,,57.71,54.93,56.33,11.91,39.0,72.0,56.31,87.5,18.806027402582043,0.6990291261796587,0
2025-08-23,Croissants,58.0,Regular Day,20.4,0.0,13.4,0.4333333333333371,9.799999999999997,20.8,15.9,0.0,0.8000000000000007,12.889166666666666,5.0,2.8000000000000007,0.0,0.0,273.36,7,23,235,0,0,34,8,2025,1,4,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,55.0,52.0,51.0,51.0,51.0,,41.86,44.21,43.29,8.99,32.0,55.0,42.52,52.25,1.8929694486000912,1.0490196077402922,0
2025-08-24,Bagels,63.0,Regular Day,20.8,0.0,13.35,0.33333333333333215,7.899999999999999,21.8,16.4,0.0,1.4000000000000021,11.971111111111112,68.0,3.8000000000000007,0.0,0.0,277.68,1,24,236,0,0,34,8,2025,1,4,0.7818314824680298,0.6234898018587336,-0.9510565162951536,0.30901699437494723,53.0,54.0,59.0,56.0,55.0,,55.57,55.93,56.62,10.13,39.0,71.0,56.48,55.5,2.6457513110645907,0.9304347825277883,0
2025-08-24,Croissants,38.0,Regular Day,20.8,0.0,13.35,0.33333333333333215,7.899999999999999,21.8,16.4,0.0,1.4000000000000021,11.971111111111112,68.0,3.8000000000000007,0.0,0.0,277.68,1,24,236,0,0,34,8,2025,1,4,0.7818314824680298,0.6234898018587336,-0.9510565162951536,0.30901699437494723,33.0,59.0,60.0,47.0,50.0,,40.43,43.29,43.29,10.06,30.0,55.0,39.39,49.75,12.632629707758133,0.8598130840317932,0
2025-08-25,Bagels,65.0,Regular Day,21.8,0.0,13.333333333333334,-0.49999999999999645,10.100000000000001,22.4,17.1,0.0,2.5,12.369166666666667,35.0,4.399999999999999,0.0,0.0,290.6666666666667,2,25,237,0,0,35,8,2025,0,4,0.9749279121818236,-0.22252093395631434,-0.9510565162951536,0.30901699437494723,51.0,43.0,32.0,38.0,93.0,,62.14,58.21,58.71,12.28,51.0,85.0,63.61,41.0,8.04155872120988,1.3428571426653062,0
2025-08-25,Croissants,42.0,Regular Day,21.8,0.0,13.333333333333334,-0.49999999999999645,10.100000000000001,22.4,17.1,0.0,2.5,12.369166666666667,35.0,4.399999999999999,0.0,0.0,290.6666666666667,2,25,237,0,0,35,8,2025,0,4,0.9749279121818236,-0.22252093395631434,-0.9510565162951536,0.30901699437494723,41.0,34.0,36.0,39.0,38.0,,43.43,44.64,44.43,12.42,30.0,60.0,44.55,37.5,3.1091263510296048,0.9999999998666668,0
2025-08-26,Bagels,70.0,Regular Day,22.4,0.0,13.283333333333333,-2.1333333333333364,9.399999999999999,21.0,13.3,0.0,0.1999999999999993,12.604444444444445,9.0,3.0,0.0,0.0,297.5466666666666,3,26,238,0,0,35,8,2025,0,4,0.43388373911755823,-0.900968867902419,-0.9510565162951536,0.30901699437494723,57.0,72.0,43.0,51.0,62.0,,65.86,60.71,59.86,13.3,51.0,85.0,67.71,55.75,12.257650672131263,1.3723404253859213,0
2025-08-26,Croissants,46.0,Regular Day,22.4,0.0,13.283333333333333,-2.1333333333333364,9.399999999999999,21.0,13.3,0.0,0.1999999999999993,12.604444444444445,9.0,3.0,0.0,0.0,297.5466666666666,3,26,238,0,0,35,8,2025,0,4,0.43388373911755823,-0.900968867902419,-0.9510565162951536,0.30901699437494723,30.0,40.0,43.0,30.0,48.0,,46.29,44.79,45.0,11.63,30.0,60.0,46.41,35.75,6.751543033509698,0.9589041094576845,0
2025-08-27,Croissants,46.0,Regular Day,21.0,0.0,13.25,-2.7666666666666693,9.100000000000001,19.4,16.3,0.0,-1.6000000000000014,12.296666666666667,38.0,1.3999999999999986,0.0,0.0,278.25,4,27,239,0,0,35,8,2025,0,4,-0.433883739117558,-0.9009688679024191,-0.9510565162951536,0.30901699437494723,60.0,39.0,41.0,36.0,51.0,,46.14,45.14,45.71,11.54,30.0,60.0,47.81,44.0,10.862780491200215,1.28571428554731,0
